# curve  peak  x  y
6 2010 733532 0.0014798919678863443
6 2010 733556 0.0021494192122512661
6 2010 733576 0.002804574020472554
6 2010 733590 0.003372820232526841
6 2010 733610 0.0038559723908044266
6 2010 733638 0.0042596391897408168
6 2010 733668 0.0045885197619203386
6 2010 733703 0.0046944121790277538
6 2010 733744 0.0048678182455546559
6 2010 733778 0.004919101905829136
6 2010 733816 0.0049349481497389831
6 2010 733858 0.004773283038792573
6 2010 733899 0.0044261610162931262
6 2010 733941 0.0041600195406422463
6 2010 733975 0.0038782082143124607
6 2010 734013 0.0036080708223817557
6 2010 734055 0.0033600995615454816
6 2010 734103 0.0030505486464509606
6 2010 734152 0.0027843449639278427
6 2010 734204 0.0025285249525232715
6 2010 734263 0.0022653426246192028
6 2010 734317 0.0019985459020942556
6 2010 734375 0.0017863805550011307
6 2010 734444 0.0014853899288694407
6 2010 734521 0.0012646398291136
6 2010 734625 0.00099226558839878368
6 2010 734738 0.00074192333282874332
6 2010 734886 0.00046094084292088854
6 2010 735113 0.00020787637600473582
6 2010 735537 0.00021665045882993564
7 2010 733567 0.00021195124279225409
7 2010 733619 0.00040268861767064771
7 2010 733639 0.00058899245891115809
7 2010 733659 0.00076342789547291165
7 2010 733678 0.00090320313634752007
7 2010 733705 0.001007281186369856
7 2010 733741 0.0011125396168215021
7 2010 733767 0.0012057751779524187
7 2010 733802 0.0012427345935847869
7 2010 733843 0.0012798321294394178
7 2010 733888 0.0012493509059173652
7 2010 733936 0.0012407855034348042
7 2010 733968 0.0012212648307952077
7 2010 734000 0.0011894126416061828
7 2010 734037 0.0011458129739534374
7 2010 734078 0.0010871971641682916
7 2010 734130 0.0010440500366215258
7 2010 734175 0.00097922880595715449
7 2010 734222 0.00093553576873168013
7 2010 734274 0.0008742162241007406
7 2010 734319 0.00079804751400535062
7 2010 734366 0.00071295241304407831
7 2010 734421 0.00064639206591320022
7 2010 734492 0.00057809867607065213
7 2010 734554 0.00050102238738081867
7 2010 734652 0.00041365396111474849
7 2010 734727 0.00034347951815739573
7 2010 734835 0.00024698626747656128
7 2010 734974 0.00015838702082575287
7 2010 735144 7.804757557213804e-05
7 2010 735537 8.0406355854409107e-05
8 2010 733542 5.0290210435793412e-05
8 2010 733544 0.00010025737500411771
8 2010 733550 0.00014650024428560152
8 2010 733563 0.00019270736261688159
8 2010 733591 0.00022374896190090529
8 2010 733625 0.00024636610002463661
8 2010 733661 0.00025635937159421043
8 2010 733694 0.000242781453737994
8 2010 733715 0.00026008635853212681
8 2010 733744 0.00028890205132544396
8 2010 733767 0.00031120595858830823
8 2010 733790 0.00033345322881245764
8 2010 733813 0.00034045509414561012
8 2010 733856 0.0003463411134922841
8 2010 733899 0.00035136976561989585
8 2010 733954 0.0003433074215399497
8 2010 734021 0.0003262219382690122
8 2010 734078 0.00029586353395819309
8 2010 734125 0.00027922477594463543
8 2010 734172 0.00026215858246550364
8 2010 734217 0.00024184442798693651
8 2010 734284 0.00021948370309438328
8 2010 734338 0.00019697490530144572
8 2010 734402 0.00017604700644369904
8 2010 734466 0.00015249848780081839
8 2010 734561 0.00013100955141510785
8 2010 734656 0.00010393269780413306
8 2010 734766 7.9823546104018856e-05
8 2010 734949 5.8126886719673259e-05
8 2010 735163 3.9587719717223196e-05
8 2010 735537 4.0649879904173493e-05
9 2010 733237 0.0040898779659894356
9 2010 733486 0.0068145891179530026
9 2010 733513 0.0099992294737305584
9 2010 733555 0.012595852216393689
9 2010 733592 0.014523163230858326
9 2010 733637 0.016031407171065163
9 2010 733685 0.016485000391634683
9 2010 733742 0.017320793359596388
9 2010 733800 0.017491170267092553
9 2010 733862 0.017021936076592581
9 2010 733938 0.016341325921944441
9 2010 733994 0.015403050917555236
9 2010 734029 0.014663362890700079
9 2010 734067 0.01418274867215137
9 2010 734123 0.013654903884170542
9 2010 734172 0.012874138447121245
9 2010 734225 0.012111913147586336
9 2010 734283 0.011309029018577398
9 2010 734330 0.010619399514434998
9 2010 734383 0.010067758036072376
9 2010 734441 0.0089454432629747244
9 2010 734482 0.0081301756093803725
9 2010 734529 0.0073896398234474256
9 2010 734596 0.0064333677339802444
9 2010 734672 0.0056643761295539913
9 2010 734740 0.0047447383534042946
9 2010 734816 0.0035526889932464036
9 2010 734886 0.0026643582428797731
9 2010 735017 0.0017630241695521609
9 2010 735186 0.0006705576847895597
9 2010 735537 0.00069685508407154554
10 2010 733566 9.2005365809120474e-05
10 2010 733577 0.00017682099519589887
10 2010 733595 0.00025280656392717525
10 2010 733619 0.00031141253099863423
10 2010 733651 0.00035761684656472083
10 2010 733699 0.0003808595143234812
10 2010 733757 0.00040330408827731455
10 2010 733791 0.00041662727963392819
10 2010 733854 0.00041271058768303152
10 2010 733898 0.00039979658701122398
10 2010 733945 0.00040405139011623955
10 2010 733987 0.00039412865166569817
10 2010 734022 0.00038181040639107905
10 2010 734060 0.0003713708854433355
10 2010 734100 0.00035889544766544299
10 2010 734140 0.00033135669858275977
