# curve  peak  x  y
15 1957 2008 0.00052032536065807836
15 1957 2009 0.00051894135962636187
15 1957 2010 0.0004969318892729252
15 1957 2011 0.00048358809470589251
15 1957 2012 0.00046484379974783691
15 1957 2013 0.00046118634287810323
15 1957 2014 0.00046196420993068268
15 1957 2015 0.00047977827722334165
16 1957 1953 0.0024937655860349127
16 1957 1954 0.0063025210084033606
16 1957 1955 0.010676156583629894
16 1957 1956 0.013473053892215568
16 1957 1957 0.014686248331108147
16 1957 1959 0.0095602294455066905
16 1957 1961 0.0082930200414651073
16 1957 1962 0.0089659294680215218
16 1957 1963 0.0076445293836598233
16 1957 1964 0.0079904115061925629
16 1957 1965 0.0075368276807125795
16 1957 1966 0.0063182079264790386
16 1957 1967 0.0070303030303030256
16 1957 1968 0.0069986002799440061
16 1957 1969 0.006440957886044596
16 1957 1970 0.0070704375667022396
16 1957 1971 0.0073597056117755411
16 1957 1972 0.0067700156985871229
16 1957 1973 0.0070939742947754847
16 1957 1974 0.0067308388217413306
16 1957 1975 0.0060308380999751221
16 1957 1976 0.0057769139401792347
16 1957 1977 0.0052356020942408432
16 1957 1978 0.0046696432228730544
16 1957 1979 0.0041583022655577728
16 1957 1980 0.0038430038430038449
16 1957 1981 0.003527287876683799
16 1957 1982 0.0033674171664536401
16 1957 1983 0.0030877526343064399
16 1957 1984 0.0027636419082470998
16 1957 1985 0.0025404672399883255
16 1957 1986 0.002254304022234227
16 1957 1987 0.0021202294836617508
16 1957 1988 0.0019272614236866548
